,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_dueindate,month_of_dueindate,year_of_dueindate,day_of_baselinecreatedate,month_of_baselinecreatedate,year_of_baselinecreatedate,cust_payment_terms_enc,name_customer_enc,due_in_date,clear_date,Aging Bucket
5690,140104409,2020,2960631832.0,231462.12,66,30,4,2020,11,5,2020,1,5,2020,5,1672,2020-05-11,2020-05-16,0-15
5691,200769623,2020,1930609600.0,20087.711,66,5,3,2020,20,3,2020,5,3,2020,32,2997,2020-03-20,2020-03-21,0-15
5692,200793568,2020,1930693728.0,1320.725,66,24,3,2020,8,4,2020,24,3,2020,18,2652,2020-04-08,2020-04-17,0-15
5693,200769623,2020,1930652173.0,95.529,66,15,3,2020,30,3,2020,15,3,2020,32,2999,2020-03-30,2020-03-22,
5694,200721222,2020,1930729558.0,118987.24599999998,66,1,4,2020,16,4,2020,1,4,2020,18,1115,2020-04-16,2020-04-16,0-15
5695,200744019,2020,1930593658.0,240.52,66,3,3,2020,18,3,2020,3,3,2020,18,2792,2020-03-18,2020-03-18,0-15
5696,200762301,2020,1930775781.0,40979.512,66,10,4,2020,25,4,2020,10,4,2020,24,450,2020-04-25,2020-04-27,0-15
5697,200726979,2020,1930828741.0,675.2339999999999,66,27,4,2020,12,5,2020,27,4,2020,18,324,2020-05-12,2020-05-13,0-15
5698,200743123,2020,1930625382.0,13605.423999999999,66,10,3,2020,25,3,2020,10,3,2020,18,1589,2020-03-25,2020-03-27,0-15
5699,200707822,2020,1930732312.0,22030.162,66,1,4,2020,16,4,2020,1,4,2020,18,2232,2020-04-16,2020-04-17,0-15
5700,200776463,2020,1930690144.0,63647.612,66,25,3,2020,9,4,2020,25,3,2020,18,1578,2020-04-09,2020-04-13,0-15
5701,100031704,2020,1930801633.0,2405.8999999999996,66,20,4,2020,5,5,2020,20,4,2020,18,751,2020-05-05,2020-05-08,0-15
5702,200744019,2020,1930819138.0,75366.35399999999,66,23,4,2020,8,5,2020,23,4,2020,18,2797,2020-05-08,2020-05-17,0-15
5703,200076137,2020,1930768961.0,4833.36,66,14,4,2020,29,4,2020,14,4,2020,18,2919,2020-04-29,2020-05-06,0-15
5704,200705742,2020,1930666822.0,746.5709999999999,66,18,3,2020,7,4,2020,18,3,2020,26,838,2020-04-07,2020-04-04,
5705,200759878,2020,1930606613.0,22726.381999999998,66,5,3,2020,20,3,2020,5,3,2020,32,2385,2020-03-20,2020-03-20,0-15
5706,100030964,2020,1930860077.0,2092.475,66,5,5,2020,20,5,2020,5,5,2020,18,1994,2020-05-20,2020-05-13,
5707,200772670,2020,1930832171.0,69195.518,66,28,4,2020,13,5,2020,28,4,2020,46,193,2020-05-13,2020-05-16,0-15
5708,140106184,2020,2960627978.0,2515.1,66,20,4,2020,2,5,2020,22,4,2020,5,2919,2020-05-02,2020-05-28,16-30
5709,200729290,2020,1930796669.0,11155.465999999999,66,22,4,2020,7,5,2020,22,4,2020,18,1581,2020-05-07,2020-05-10,0-15
5710,140104409,2020,2960620472.0,113984.65,66,14,3,2020,1,4,2020,22,3,2020,5,1672,2020-04-01,2020-04-05,0-15
5711,200762301,2020,1930783329.0,56776.615,66,14,4,2020,29,4,2020,14,4,2020,24,446,2020-04-29,2020-05-01,0-15
5712,200769623,2020,1930843167.0,6625.142999999999,66,1,5,2020,16,5,2020,1,5,2020,32,2997,2020-05-16,2020-05-16,0-15
5713,200076137,2020,1930720261.0,9017.82,66,31,3,2020,15,4,2020,31,3,2020,18,2919,2020-04-15,2020-04-23,0-15
5714,200764795,2020,1930688850.0,207.578,66,23,3,2020,7,4,2020,23,3,2020,18,2723,2020-04-07,2020-04-04,
5715,200772595,2020,1930720495.0,63768.151999999995,66,30,3,2020,14,4,2020,30,3,2020,18,2402,2020-04-14,2020-04-11,
5716,140105847,2020,2960623001.0,5826.25,66,19,3,2020,29,3,2020,19,3,2020,5,1142,2020-03-29,2020-04-05,0-15
5717,200776463,2020,1930706408.0,11102.055999999999,66,19,3,2020,3,4,2020,19,3,2020,18,1574,2020-04-03,2020-04-06,0-15
5718,200761734,2020,1930700658.0,797.587,66,27,3,2020,11,4,2020,27,3,2020,18,1196,2020-04-11,2020-04-09,
5719,200705089,2020,1930762743.0,6910.449,66,8,4,2020,23,4,2020,8,4,2020,18,1425,2020-04-23,2020-04-24,0-15
5720,200769623,2020,1930673818.0,17397.254,66,20,3,2020,4,4,2020,20,3,2020,32,2995,2020-04-04,2020-04-05,0-15
5721,200769623,2020,1930823869.0,17088.33,66,27,4,2020,12,5,2020,27,4,2020,32,3000,2020-05-12,2020-05-13,0-15
5722,200759878,2020,1930784858.0,81574.91299999999,66,16,4,2020,31,5,2020,16,4,2020,63,2391,2020-05-31,2020-05-27,
5723,200759878,2020,1930799976.0,30220.329999999998,66,20,4,2020,5,5,2020,20,4,2020,32,2394,2020-05-05,2020-05-07,0-15
5724,200761734,2020,1930646546.0,63086.505999999994,66,13,3,2020,28,3,2020,13,3,2020,18,1197,2020-03-28,2020-03-27,
5725,200744019,2020,1930800137.0,1048.2359999999999,66,18,4,2020,3,5,2020,18,4,2020,18,2798,2020-05-03,2020-05-12,0-15
5726,200726979,2020,1930773873.0,721.819,66,4,4,2020,19,4,2020,4,4,2020,18,327,2020-04-19,2020-04-21,0-15
5727,200794332,2020,1930871133.0,6155.163,66,8,5,2020,23,5,2020,8,5,2020,20,627,2020-05-23,2020-05-24,0-15
5728,200769623,2020,1930762772.0,5107.879,66,9,4,2020,24,4,2020,9,4,2020,32,3003,2020-04-24,2020-04-25,0-15
5729,200723794,2020,1930804603.0,3339.6929999999998,66,20,4,2020,5,5,2020,20,4,2020,18,1913,2020-05-05,2020-05-07,0-15
5730,200707822,2020,1930772816.0,16515.561999999998,66,9,4,2020,24,4,2020,9,4,2020,18,2223,2020-04-24,2020-04-25,0-15
5731,200756811,2020,1930608290.0,68690.11099999999,66,9,3,2020,19,3,2020,9,3,2020,9,2919,2020-03-19,2020-04-02,0-15
5732,140104240,2020,2960623670.0,121968.5,66,27,3,2020,14,4,2020,4,4,2020,5,943,2020-04-14,2020-04-17,0-15
5733,200744019,2020,1930826761.0,1721.377,66,26,4,2020,11,5,2020,26,4,2020,18,2797,2020-05-11,2020-05-21,0-15
5734,200769623,2020,1930778901.0,9593.303999999998,66,14,4,2020,29,4,2020,14,4,2020,32,3005,2020-04-29,2020-05-01,0-15
5735,200794332,2020,1930629658.0,9943.065999999999,66,12,3,2020,27,3,2020,12,3,2020,20,634,2020-03-27,2020-03-28,0-15
5736,200769623,2020,1930731636.0,18834.577999999998,66,3,4,2020,18,4,2020,3,4,2020,32,3001,2020-04-18,2020-04-18,0-15
5737,200769623,2020,1930664410.0,1081.206,66,18,3,2020,2,4,2020,18,3,2020,32,2996,2020-04-02,2020-04-04,0-15
5738,200418007,2020,1930706930.0,1988.532,66,30,3,2020,14,4,2020,30,3,2020,18,95,2020-04-14,2020-04-11,
5739,200712105,2020,1930691530.0,25643.645999999997,66,24,3,2020,8,4,2020,24,3,2020,18,3010,2020-04-08,2020-04-13,0-15
5740,200762301,2020,1930802821.0,40565.35,66,19,4,2020,4,5,2020,19,4,2020,24,450,2020-05-04,2020-05-07,0-15
5741,200752607,2020,1930607534.0,6325.6759999999995,66,10,3,2020,25,3,2020,10,3,2020,18,1368,2020-03-25,2020-03-27,0-15
5742,200769623,2020,1930847686.0,5375.251,66,4,5,2020,19,5,2020,4,5,2020,32,2996,2020-05-19,2020-05-20,0-15
5743,200769623,2020,1930683925.0,462.777,66,23,3,2020,7,4,2020,23,3,2020,32,2996,2020-04-07,2020-04-02,
5744,200776463,2020,1930635143.0,100925.769,66,10,3,2020,25,3,2020,10,3,2020,18,1576,2020-03-25,2020-03-30,0-15
5745,100030194,2020,2960628831.0,94802.4,66,15,4,2020,27,4,2020,17,4,2020,5,107,2020-04-27,2020-05-05,0-15
5746,200353024,2020,1930877455.0,178.332,66,8,5,2020,24,5,2020,1,5,2020,36,730,2020-05-24,2020-05-15,
5747,200792734,2020,1930651104.0,44327.598,66,13,3,2020,28,3,2020,13,3,2020,18,1859,2020-03-28,2020-04-01,0-15
5748,200769623,2020,1930863031.0,26505.212999999996,66,7,5,2020,22,5,2020,7,5,2020,32,2998,2020-05-22,2020-05-23,0-15
5749,200769623,2020,1930636958.0,1249.3529999999998,66,11,3,2020,26,3,2020,11,3,2020,32,2995,2020-03-26,2020-03-29,0-15
5750,200936373,2020,1930733916.0,16820.104,66,2,4,2020,17,4,2020,2,4,2020,18,2652,2020-04-17,2020-04-19,0-15
5751,102,2020,1930615393.0,5587.679999999999,66,7,3,2020,11,4,2020,7,3,2020,30,1523,2020-04-11,2020-04-23,0-15
5752,200705742,2020,1930686950.0,743.1339999999999,66,23,3,2020,24,4,2020,23,3,2020,11,846,2020-04-24,2020-04-20,
5753,200744019,2020,1930708578.0,8916.914999999999,66,28,3,2020,12,4,2020,28,3,2020,18,2791,2020-04-12,2020-04-18,0-15
5754,200769623,2020,1930577183.0,28459.662,66,28,2,2020,14,3,2020,28,2,2020,32,2999,2020-03-14,2020-03-17,0-15
5755,200794332,2020,1930648427.0,23122.281,66,13,3,2020,28,3,2020,13,3,2020,20,627,2020-03-28,2020-03-28,0-15
5756,200861551,2020,1930876169.0,13838.789999999999,66,13,5,2020,28,5,2020,13,5,2020,18,2919,2020-05-28,2020-06-07,0-15
5757,200769623,2020,1930782749.0,8165.415999999999,66,14,4,2020,29,4,2020,14,4,2020,32,2997,2020-04-29,2020-04-30,0-15
5758,200769623,2020,1930698759.0,10793.006,66,26,3,2020,10,4,2020,26,3,2020,32,2997,2020-04-10,2020-04-11,0-15
5759,140104249,2020,2960626048.0,61477.0,66,5,4,2020,24,4,2020,14,4,2020,5,2919,2020-04-24,2020-05-04,0-15
5760,200726979,2020,1930677215.0,108.185,66,21,3,2020,5,4,2020,21,3,2020,18,329,2020-04-05,2020-03-30,
5761,2013,2020,1930611578.0,10232.257,66,6,3,2020,6,3,2020,6,3,2020,65,1535,2020-03-06,2020-04-19,31-45
5762,100031704,2020,1930856602.0,33250.854,66,5,5,2020,20,5,2020,5,5,2020,18,754,2020-05-20,2020-05-17,
5763,200762301,2020,1930844875.0,73607.828,66,30,4,2020,15,5,2020,30,4,2020,24,443,2020-05-15,2020-05-17,0-15
5764,140105686,2020,2960631849.0,17486.46,66,1,5,2020,17,5,2020,7,5,2020,5,2717,2020-05-17,2020-05-23,0-15
5765,200707822,2020,1930700387.0,79573.242,66,25,3,2020,9,4,2020,25,3,2020,18,2227,2020-04-09,2020-04-06,
5766,200756072,2020,1930787774.0,55412.504,66,16,4,2020,1,5,2020,16,4,2020,18,2294,2020-05-01,2020-04-30,
5767,200769623,2020,1930731690.0,15773.995999999997,66,3,4,2020,18,4,2020,3,4,2020,32,2995,2020-04-18,2020-04-19,0-15
5768,200779051,2020,1930857243.0,32397.329999999998,66,4,5,2020,19,5,2020,4,5,2020,18,2919,2020-05-19,2020-05-29,0-15
5769,100043956,2020,1930802084.0,2856.6649999999995,66,21,4,2020,11,5,2020,21,4,2020,26,2919,2020-05-11,2020-05-27,16-30
5770,200353024,2020,1930876632.0,1420.51,66,7,5,2020,24,5,2020,1,5,2020,36,730,2020-05-24,2020-05-21,
5771,200416837,2020,1930822931.0,5897.065999999999,66,24,4,2020,26,4,2020,16,4,2020,34,728,2020-04-26,2020-04-24,
5772,200727272,2020,1930661526.0,1980.4259999999997,66,17,3,2020,1,4,2020,17,3,2020,18,373,2020-04-01,2020-03-31,
5773,200762301,2020,1930642228.0,44490.117,66,12,3,2020,27,3,2020,12,3,2020,24,442,2020-03-27,2020-03-29,0-15
5774,200726979,2020,1930637622.0,745.353,66,11,3,2020,26,3,2020,11,3,2020,18,331,2020-03-26,2020-03-27,0-15
5775,200759878,2020,1930682376.0,20558.993,66,23,3,2020,7,4,2020,23,3,2020,32,2386,2020-04-07,2020-04-07,0-15
5776,200769623,2020,1930706305.0,930.4609999999999,66,26,3,2020,10,4,2020,26,3,2020,32,3004,2020-04-10,2020-04-11,0-15
5777,140105686,2020,2960618031.0,33813.37,66,8,3,2020,27,3,2020,17,3,2020,5,2712,2020-03-27,2020-03-30,0-15
5778,140104240,2020,2960625187.0,83591.92,66,4,4,2020,23,4,2020,13,4,2020,5,938,2020-04-23,2020-04-28,0-15
5779,140104552,2020,2960626408.0,139641.96,66,2,4,2020,16,4,2020,6,4,2020,5,2919,2020-04-16,2020-04-27,0-15
5780,200744019,2020,1930782474.0,12254.291,66,14,4,2020,29,4,2020,14,4,2020,18,2795,2020-04-29,2020-05-09,0-15
5781,200744019,2020,1930623260.0,12404.686,66,11,3,2020,26,3,2020,11,3,2020,18,2792,2020-03-26,2020-04-04,0-15
5782,200772670,2020,1930748481.0,2740.8849999999998,66,4,4,2020,19,4,2020,4,4,2020,46,189,2020-04-19,2020-04-22,0-15
5783,200707822,2020,1930727478.0,25801.979,66,31,3,2020,15,4,2020,31,3,2020,18,2226,2020-04-15,2020-04-15,0-15
5784,200772670,2020,1930726992.0,49286.965,66,1,4,2020,16,4,2020,1,4,2020,46,190,2020-04-16,2020-04-17,0-15
5785,200779051,2020,1930646421.0,61599.61499999999,66,12,3,2020,27,3,2020,12,3,2020,18,2919,2020-03-27,2020-04-06,0-15
5786,200230690,2020,1930669771.0,793.6179999999999,66,19,3,2020,26,3,2020,16,3,2020,34,730,2020-03-26,2020-03-24,
5787,200748108,2020,1930571725.0,2296.238,66,27,2,2020,13,3,2020,27,2,2020,18,1581,2020-03-13,2020-03-15,0-15
5788,200769623,2020,1930746921.0,4841.494,66,5,4,2020,20,4,2020,5,4,2020,32,3002,2020-04-20,2020-04-22,0-15
5789,200820380,2020,1930721758.0,72041.991,66,1,4,2020,16,4,2020,1,4,2020,18,2544,2020-04-16,2020-04-17,0-15
5790,200726979,2020,1930630069.0,812.483,66,9,3,2020,24,3,2020,9,3,2020,18,330,2020-03-24,2020-03-25,0-15
5791,200769623,2020,1930715009.0,2991.0019999999995,66,29,3,2020,13,4,2020,29,3,2020,32,3001,2020-04-13,2020-04-15,0-15
5792,200707822,2020,1930833074.0,34381.585,66,26,4,2020,11,5,2020,26,4,2020,18,2232,2020-05-11,2020-05-06,
5793,200769623,2020,1930852442.0,33104.799,66,3,5,2020,18,5,2020,3,5,2020,32,3004,2020-05-18,2020-05-18,0-15
5794,140104440,2020,2960619797.0,129395.35,66,15,3,2020,28,3,2020,18,3,2020,5,2564,2020-03-28,2020-04-03,0-15
5795,200706844,2020,1930875667.0,1426.3059999999998,66,7,5,2020,22,5,2020,7,5,2020,18,3070,2020-05-22,2020-05-25,0-15
5796,200418007,2020,1930581062.0,1152.48,66,4,3,2020,8,5,2020,4,3,2020,31,91,2020-05-08,2020-05-04,
5797,100043949,2020,1930631841.0,11894.931999999999,66,18,3,2020,2,4,2020,18,3,2020,18,2919,2020-04-02,2020-04-18,16-30
5798,100031704,2020,1930744075.0,74561.844,66,3,4,2020,18,4,2020,3,4,2020,18,746,2020-04-18,2020-04-21,0-15
5799,200762301,2020,1930583660.0,35653.939999999995,66,2,3,2020,17,3,2020,2,3,2020,24,449,2020-03-17,2020-03-19,0-15
5800,200718130,2020,1930665059.0,32026.05,66,17,3,2020,1,4,2020,17,3,2020,18,2736,2020-04-01,2020-04-05,0-15
5801,200707822,2020,1930724804.0,5388.5019999999995,66,3,4,2020,18,4,2020,3,4,2020,18,2225,2020-04-18,2020-04-20,0-15
5802,200769623,2020,1930647088.0,11075.259999999998,66,13,3,2020,28,3,2020,13,3,2020,32,2998,2020-03-28,2020-03-29,0-15
5803,200749782,2020,1930716219.0,38970.911,66,29,3,2020,13,4,2020,29,3,2020,18,1563,2020-04-13,2020-04-17,0-15
5804,140104429,2020,2960628350.0,73531.6,66,18,4,2020,7,5,2020,27,4,2020,5,644,2020-05-07,2020-05-14,0-15
5805,200726979,2020,1930577939.0,163.555,66,28,2,2020,14,3,2020,28,2,2020,18,332,2020-03-14,2020-03-08,
5806,200772595,2020,1930732044.0,21893.899999999998,66,3,4,2020,18,4,2020,3,4,2020,18,2400,2020-04-18,2020-04-19,0-15
5807,100031704,2020,1930673790.0,60020.324,66,19,3,2020,3,4,2020,19,3,2020,18,751,2020-04-03,2020-04-05,0-15
5808,200780383,2020,1930577509.0,81226.00499999999,66,27,2,2020,13,3,2020,27,2,2020,18,1871,2020-03-13,2020-03-17,0-15
5809,200704045,2020,1930747567.0,31144.582,66,4,4,2020,19,4,2020,4,4,2020,18,2257,2020-04-19,2020-04-22,0-15
5810,200707741,2020,1930831444.0,36946.721,66,27,4,2020,1,7,2020,27,4,2020,31,2524,2020-07-01,2020-06-27,
5811,140142846,2020,1930606265.0,1193.031,66,10,3,2020,9,5,2020,10,3,2020,25,1945,2020-05-09,2020-05-18,0-15
5812,100043949,2020,1930730730.0,11894.931999999999,66,10,4,2020,25,4,2020,10,4,2020,18,2919,2020-04-25,2020-05-11,16-30
5813,200353024,2020,1930875690.0,9589.587,66,8,5,2020,24,5,2020,1,5,2020,36,739,2020-05-24,2020-05-21,
5814,200744019,2020,1930793281.0,20509.916,66,16,4,2020,1,5,2020,16,4,2020,18,2793,2020-05-01,2020-05-10,0-15
5815,100030964,2020,1930747362.0,2589.825,66,4,4,2020,19,4,2020,4,4,2020,18,1987,2020-04-19,2020-04-16,
5816,200744019,2020,1930730636.0,255.227,66,3,4,2020,18,4,2020,3,4,2020,18,2791,2020-04-18,2020-04-16,
5817,200762301,2020,1930610889.0,15104.270999999999,66,7,3,2020,22,3,2020,7,3,2020,24,446,2020-03-22,2020-03-22,0-15
5818,200726979,2020,1930664699.0,23.226,66,19,3,2020,3,4,2020,19,3,2020,18,326,2020-04-03,2020-03-30,
5819,200762301,2020,1930772786.0,41930.056,66,11,4,2020,26,4,2020,11,4,2020,24,450,2020-04-26,2020-04-28,0-15
5820,200326954,2020,1930624900.0,50144.843,66,9,3,2020,16,3,2020,9,3,2020,29,2919,2020-03-16,2020-03-19,0-15
5821,140104440,2020,2960616075.0,133813.19,66,1,3,2020,12,3,2020,2,3,2020,5,2561,2020-03-12,2020-03-16,0-15
5822,200353024,2020,1930605979.0,1078.5459999999998,66,5,3,2020,24,3,2020,1,3,2020,36,736,2020-03-24,2020-03-21,
5823,140106372,2020,2960624708.0,5840.29,66,26,3,2020,6,4,2020,27,3,2020,5,1036,2020-04-06,2020-04-13,0-15
5824,200704045,2020,1930649373.0,71612.793,66,13,3,2020,28,3,2020,13,3,2020,18,2262,2020-03-28,2020-03-25,
5825,200782001,2020,1930631597.0,23021.677,66,10,3,2020,25,3,2020,10,3,2020,18,1129,2020-03-25,2020-03-25,0-15
5826,200799342,2020,1930780791.0,10579.107,66,14,4,2020,29,4,2020,14,4,2020,18,2919,2020-04-29,2020-05-08,0-15
5827,200769623,2020,1930772897.0,7473.066999999999,66,11,4,2020,26,4,2020,11,4,2020,32,2999,2020-04-26,2020-04-28,0-15
5828,200726979,2020,1930586653.0,10096.247,66,2,3,2020,17,3,2020,2,3,2020,18,329,2020-03-17,2020-03-17,0-15
5829,200721222,2020,1930594968.0,15859.802,66,4,3,2020,19,3,2020,4,3,2020,18,1111,2020-03-19,2020-03-20,0-15
5830,200742791,2020,1930721287.0,20048.749,66,31,3,2020,15,4,2020,31,3,2020,18,2245,2020-04-15,2020-04-16,0-15
5831,200439158,2020,1930797792.0,12541.199999999999,66,22,4,2020,7,5,2020,22,4,2020,18,2175,2020-05-07,2020-05-11,0-15
5832,200769623,2020,1930779127.0,9046.394,66,12,4,2020,27,4,2020,12,4,2020,32,2998,2020-04-27,2020-04-28,0-15
5833,200769623,2020,1930660972.0,45653.873999999996,66,18,3,2020,2,4,2020,18,3,2020,32,3002,2020-04-02,2020-04-02,0-15
5834,200772670,2020,1930729705.0,16508.555,66,2,4,2020,17,4,2020,2,4,2020,46,185,2020-04-17,2020-04-18,0-15
5835,200706844,2020,1930829779.0,1323.7069999999999,66,29,4,2020,14,5,2020,29,4,2020,18,3064,2020-05-14,2020-05-26,0-15
5836,200769623,2020,1930571180.0,6932.785999999999,66,29,2,2020,15,3,2020,29,2,2020,32,3004,2020-03-15,2020-03-17,0-15
5837,200769623,2020,1930830698.0,1518.5589999999997,66,28,4,2020,13,5,2020,28,4,2020,32,3004,2020-05-13,2020-05-15,0-15
5838,200769623,2020,1930813166.0,26805.387000000002,66,23,4,2020,8,5,2020,23,4,2020,32,3004,2020-05-08,2020-05-10,0-15
5839,200797452,2020,1930809533.0,8419.964,66,23,4,2020,8,5,2020,23,4,2020,18,2901,2020-05-08,2020-05-20,0-15
5840,100030964,2020,1930600863.0,7756.539,66,11,3,2020,26,3,2020,11,3,2020,18,1992,2020-03-26,2020-03-24,
5841,200769623,2020,1930808431.0,462.777,66,22,4,2020,7,5,2020,22,4,2020,32,3004,2020-05-07,2020-05-02,
5842,200750051,2020,1930630860.0,53783.352,66,11,3,2020,26,3,2020,11,3,2020,18,59,2020-03-26,2020-03-26,0-15
5843,200759878,2020,1930717321.0,18827.318999999996,66,29,3,2020,13,4,2020,29,3,2020,32,2395,2020-04-13,2020-04-13,0-15
5844,200592182,2020,1930690336.0,9490.201,66,24,3,2020,8,4,2020,16,3,2020,36,729,2020-04-08,2020-04-06,
5845,200707005,2020,1930763493.0,10458.846999999998,66,15,4,2020,30,4,2020,15,4,2020,18,1510,2020-04-30,2020-05-02,0-15
5846,200726979,2020,1930773897.0,260.28099999999995,66,10,4,2020,25,4,2020,10,4,2020,18,329,2020-04-25,2020-04-19,
5847,200762301,2020,1930686444.0,9193.121,66,23,3,2020,7,4,2020,23,3,2020,24,442,2020-04-07,2020-04-08,0-15
5848,140105686,2020,2960629248.0,4150.92,66,17,4,2020,2,5,2020,22,4,2020,5,2713,2020-05-02,2020-05-09,0-15
5849,200769623,2020,1930698479.0,41.916,66,25,3,2020,9,4,2020,25,3,2020,32,3004,2020-04-09,2020-04-03,
5850,200769623,2020,1930624401.0,3855.229,66,9,3,2020,24,3,2020,9,3,2020,32,3000,2020-03-24,2020-03-26,0-15
5851,200704858,2020,1930719438.0,78617.749,66,31,3,2020,15,4,2020,31,3,2020,18,2966,2020-04-15,2020-04-19,0-15
5852,200769623,2020,1930860630.0,13015.981999999998,66,6,5,2020,21,5,2020,6,5,2020,32,2996,2020-05-21,2020-05-22,0-15
5853,200704045,2020,1930759322.0,8606.024,66,7,4,2020,22,4,2020,7,4,2020,18,2256,2020-04-22,2020-04-25,0-15
5854,200729942,2020,1930724985.0,25070.597999999998,66,31,3,2020,15,4,2020,31,3,2020,18,2387,2020-04-15,2020-04-15,0-15
5855,200762301,2020,1930677159.0,37582.706,66,22,3,2020,6,4,2020,22,3,2020,24,451,2020-04-06,2020-04-09,0-15
5856,200722444,2020,1930661005.0,35340.634,66,17,3,2020,1,4,2020,17,3,2020,18,2118,2020-04-01,2020-04-05,0-15
5857,200769623,2020,1930805239.0,128.695,66,23,4,2020,8,5,2020,23,4,2020,32,3002,2020-05-08,2020-05-01,
5858,200726979,2020,1930689833.0,1205.211,66,24,3,2020,8,4,2020,24,3,2020,18,328,2020-04-08,2020-04-10,0-15
5859,140104440,2020,2960619356.0,14569.56,66,11,3,2020,23,3,2020,13,3,2020,5,2564,2020-03-23,2020-04-01,0-15
5860,200794332,2020,1930801170.0,57313.739,66,20,4,2020,5,5,2020,20,4,2020,20,631,2020-05-05,2020-05-07,0-15
5861,100031704,2020,1930655018.0,12325.628,66,17,3,2020,1,4,2020,17,3,2020,18,747,2020-04-01,2020-04-06,0-15
5862,140104409,2020,2960625156.0,115733.51,66,31,3,2020,19,4,2020,9,4,2020,5,1674,2020-04-19,2020-04-23,0-15
5863,200762301,2020,1930717552.0,13332.759999999998,66,30,3,2020,3,6,2020,30,3,2020,31,445,2020-06-03,2020-06-03,0-15
5864,200769623,2020,1930650988.0,34557.929,66,14,3,2020,29,3,2020,14,3,2020,32,2999,2020-03-29,2020-03-28,
5865,200744019,2020,1930859498.0,8560.069,66,6,5,2020,21,5,2020,6,5,2020,18,2796,2020-05-21,2020-05-30,0-15
5866,100049962,2020,1930676643.0,15096.185999999998,66,20,3,2020,4,4,2020,20,3,2020,18,2919,2020-04-04,2020-04-14,0-15
5867,200739006,2020,1930827568.0,14909.999999999998,66,27,4,2020,12,5,2020,27,4,2020,18,55,2020-05-12,2020-05-10,
5868,200769623,2020,1930666936.0,17929.344999999998,66,19,3,2020,3,4,2020,19,3,2020,32,3004,2020-04-03,2020-04-04,0-15
5869,200704858,2020,1930752628.0,91224.777,66,6,4,2020,21,4,2020,6,4,2020,18,2970,2020-04-21,2020-04-23,0-15
5870,200152991,2020,1930732673.0,3238.676,66,1,4,2020,16,4,2020,1,4,2020,18,1422,2020-04-16,2020-04-18,0-15
5871,200769623,2020,1930796829.0,20361.425,66,18,4,2020,3,5,2020,18,4,2020,32,2997,2020-05-03,2020-05-04,0-15
5872,200820380,2020,1930801439.0,8094.632,66,21,4,2020,6,5,2020,21,4,2020,18,2543,2020-05-06,2020-05-08,0-15
5873,200726979,2020,1930577347.0,289.681,66,27,2,2020,13,3,2020,27,2,2020,18,334,2020-03-13,2020-03-07,
5874,200418007,2020,1930733718.0,757.176,66,9,4,2020,13,6,2020,9,4,2020,31,94,2020-06-13,2020-06-18,0-15
5875,200704045,2020,1930857885.0,65027.62699999999,66,4,5,2020,19,5,2020,4,5,2020,18,2260,2020-05-19,2020-05-16,
5876,200148860,2020,1930624246.0,33356.687,66,10,3,2020,25,3,2020,10,3,2020,18,818,2020-03-25,2020-03-19,
5877,140104423,2020,2960620914.0,54762.28,66,14,3,2020,27,3,2020,17,3,2020,5,1900,2020-03-27,2020-04-02,0-15
5878,200769623,2020,1930612202.0,10487.435,66,9,3,2020,24,3,2020,9,3,2020,32,2995,2020-03-24,2020-03-26,0-15
5879,200416837,2020,1930858905.0,901.4809999999999,66,5,5,2020,24,5,2020,1,5,2020,36,718,2020-05-24,2020-05-21,
5880,200772670,2020,1930797219.0,2684.584,66,17,4,2020,2,5,2020,17,4,2020,46,192,2020-05-02,2020-05-04,0-15
5881,200418007,2020,1930779935.0,3631.9149999999995,66,13,4,2020,28,4,2020,13,4,2020,18,98,2020-04-28,2020-04-19,
5882,200769623,2020,1930775840.0,11582.277,66,12,4,2020,27,4,2020,12,4,2020,32,3003,2020-04-27,2020-04-28,0-15
5883,200230690,2020,1930806544.0,18.144,66,21,4,2020,9,5,2020,16,4,2020,36,729,2020-05-09,2020-05-08,
5884,100054867,2020,1930666455.0,61718.741,66,20,3,2020,4,4,2020,20,3,2020,18,2919,2020-04-04,2020-04-11,0-15
5885,200772670,2020,1930693743.0,55306.026999999995,66,24,3,2020,8,4,2020,24,3,2020,46,183,2020-04-08,2020-04-11,0-15
5886,200290370,2020,1930709670.0,24356.639999999996,66,30,3,2020,14,4,2020,30,3,2020,18,237,2020-04-14,2020-04-16,0-15
5887,200762301,2020,1930665942.0,5280.387,66,17,3,2020,21,5,2020,17,3,2020,31,447,2020-05-21,2020-05-23,0-15
